Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Belize,BLZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,13.29211489,5.653860052,,,,,,,1.467351431,-0.032938076,,-1.01994058,,,-1.725891577,1.739999472,1.985854495,2.437006421,4.373723962,5.052367303,3.130118289,2.270450751,2.249459265,1.225033289,1.992158134,2.571777642,1.947152085,1.377304147,1.93107221,6.017589744,2.649162358,5.260093626,2.064977849,-0.84166069,8.024193333,8.683439338,6.883525906,8.276753377,9.813097136,6.476648999,5.547879038,5.240369618,10.2050136,4.545342742,6.59948692,2.67447292,1.449342971,1.392459121,5.271777406,3.88620905,3.663596803,5.036945342,4.729199625
Bermuda,BMU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.183158775,3.280366226,1.819859206,1.922292821,1.135720499,0.137152332,0.308131446,18.54303395,0.897674182,-1.435058594,9.120047167,2.457444723,-1.062917926,3.356840803,-4.084882161,0.74651445,0.849151218,-0.053405783,-2.150326914,-1.061083159,-4.033835397,1.320463261,0.059134468,6.918947479,0.696987483,-0.435644438
Bolivia,BOL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.943356388,0.173417323,1.288549484,0.364221265,2.106082734,2.561527844,-0.296487826,-0.037181214,0.305995851,0.791615859,1.035815457,1.28487871,0.55594075,0.129088027,0.113461692,0.185967746,0.252564615,0.876273749,-0.219679242,-0.517390595,0.558798941,0.973188296,1.649577554,2.158788092,2.176812229,5.84796001,6.409399857,9.218070986,11.17152874,12.19664694,8.7683095,8.668605256,8.557893506,2.442343861,0.745772609,-2.4988684,2.451687459,2.791853915,3.07261062,2.439678146,3.165428526,3.584422772,3.913550146,5.706622119,1.989824856,1.68072788,0.988080149,1.899493281,0.750524781,-0.529735011,-3.083516483,1.444202666,-0.027711229
Brazil,BRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.925399504,0.918767247,0.787030229,1.412451076,1.100145985,1.007712209,1.015218821,1.039445031,1.001604534,1.092897634,0.804992589,0.97668674,1.072557546,0.848375851,0.846341839,0.683327514,0.134512965,0.412991261,0.910738735,0.273855966,0.212693159,0.270522788,0.527694944,0.294775601,0.562400712,0.631585791,1.475965411,2.150452394,3.340887134,4.733769826,5.033917141,4.147593261,3.253580632,1.813400594,2.71353208,1.733893572,1.753125435,3.190826559,2.990608926,1.888482404,3.73001227,3.915179541,3.754962108,3.041509229,3.571352613,3.592149731,4.137378539,3.338260284,4.077487084,3.692673304,2.559860419,2.815132448,4.765497376
Barbados,BRB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,0.768970118,1.116208676,1.582317434,0.992531437,1.625477453,4.520763343,2.894454322,3.347679161,3.01995707,1.306616854,2.67282392,0.344084832,0.500725185,0.416576138,1.433142785,0.432814011,0.557283807,0.367464176,0.738375064,0.455674015,0.601949041,2.877965523,0.670002532,1.128869605,1.035130214,1.610513839,2.408790453,2.995741069,7.350499076,5.754830615,6.62895921,10.212368,8.115506604,10.19263623,12.85543393,7.972135594,9.389493264,9.866521902,11.45411429,2.225442065,16.04838615,14.57293004,11.53573416,1.836400695,4.739711145,4.045079187,5.610257288,4.928673032,3.547411006
Brunei Darussalam,BRN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,47.76106289,-8.884917987,-1.395746582,0.066959814,0.193742171,0.072755017,-2.170708997,-0.189874752,0.235375391,0.012482909,-0.397053584,-0.254452861,0.145630982,0.094157252,0.021149739,0.104156834,-0.256510838,-0.00254131,0.017096024,0.334948706,0.198836128,0.135070367,0.16731866,0.194849663,0.144107736,12.30983984,12.77696782,13.50197804,14.15032678,16.25759889,9.158165663,1.083635498,3.930472767,1.888263491,1.438045895,1.836752222,0.765785419,2.10354698,1.543651736,3.033626895,3.507061247,3.730987801,4.540557585,4.286658604,3.356608284,1.324712197,-1.320567152,3.858183629,3.804793719,2.771179092,4.71057712,1.461817182,-1.752934213
Bhutan,BTN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55600923,0.249693831,,,,0.017212238,0.461424326,-0.198734302,,0.263021616,,,0.465667642,0.557998349,1.298008369,0.779342922,0.699745597,6.321603263,0.256065915,1.482940251,4.862690644,1.752381382,1.368716386,1.163504421,1.234075334,0.32196866,0.550454749,-0.675562721,0.108279432,0.513136612,-0.119859722,0.267098854,
Botswana,BWA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,0.022872513,-10.77479536,3.029366306,2.708744247,6.912772267,15.59413349,10.51482627,8.235948804,2.076455672,2.029785745,5.00915552,4.809165704,5.055600138,5.779663585,1.509574424,1.367978048,2.529653236,-0.208261456,-0.037723339,-6.897608753,-0.332324699,1.488462888,1.468355373,1.994112769,1.98974017,0.668732799,0.987700169,0.558884524,7.501518189,5.565281275,4.363836574,4.242949051,4.908814694,4.68081345,4.85440521,2.062559956,1.728061348,1.940407585,1.050401065,0.47041786,3.330197433,2.797732582,0.944944846,1.617960877,1.678933864,0.559653481,0.212513308,-1.702805831,1.063560656
Central African Republic,CAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.634562966,0.347479384,0.651273788,-0.073750913,2.061132399,1.478899189,0.82012187,-0.56084732,0.996511511,3.247514924,0.670427598,0.832097466,1.223260838,0.678485185,0.807319717,0.34590588,0.727137994,0.990740895,-0.302589529,0.104157669,0.048437878,-0.353864327,-0.756175028,-0.780440924,0.423212351,0.555910266,1.084111103,0.15968409,0.754709419,0.598007105,0.096978287,0.555825503,0.566656661,0.989218809,1.186770558,0.754917589,2.37163652,3.338605893,5.874863885,2.045098916,2.871289225,1.513893257,2.790104683,0.109532621,0.183395785,0.176904972,0.397590046,0.33241255,0.81061254,1.152529677,0.074669885,0.214980475,1.009298006
Canada,CAN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.071743858,2.282324144,1.860393405,2.416845117,2.313528389,1.94132124,1.182405799,1.588048428,1.704912083,2.17631865,2.115683444,0.216022714,0.028623684,1.350997362,1.590921789,0.343204539,0.714926729,1.984879596,1.41277722,1.264338543,1.409471912,0.573737205,1.180774296,0.721594917,1.645162877,2.253947625,1.39830412,2.317966434,3.939952298,4.047116767,9.171024287,3.842020404,3.219147678,0.782967555,0.141465896,2.178163809,4.87410129,8.200559049,4.515137142,1.524131181,1.837256387,2.137833108,2.700169009,3.629803984,3.55390337,3.853894537,2.238350121,1.53752072,2.469356805,2.80676687,1.844172162,3.233946897,2.509778347
Central Europe and the Baltics,CEB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.074494909,1.155291707,1.350224213,2.189316421,1.762571036,3.192061555,2.706049184,3.48607621,4.380826468,5.08041692,5.497743835,4.614827601,5.014797696,3.217896866,5.640733769,8.433473089,8.150028987,12.12190791,9.053813256,2.37563986,1.606364188,3.422936624,2.876299292,1.098807829,3.661435466,1.777576254,8.740927186,2.00131501,-1.190318954,9.104030205,12.73796317,6.086741448,3.097286219
Switzerland,CHE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.560614099,0.709988824,1.141957198,1.334093401,1.164586049,0.188014863,1.19997525,2.086301715,1.055691626,0.403149685,0.627010261,1.221958781,1.178491372,1.434931515,2.846787428,3.738769766,4.881564392,8.266524057,3.40742851,2.669916696,5.446476334,1.758366844,0.637092351,12.17355304,9.921106848,0.527248196,8.59965462,2.950773189,2.900520774,5.819102216,-3.52948637,2.890846324,17.10838333,24.2480735,20.60353782,-22.10530821,1.216424915,-32.72917393,-16.76944751,3.430372516
Channel Islands,CHI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.134834933,-0.174414184,-0.009295426,-0.028526579,0.014250739,0.656032762,-0.009672467,0.150369534,1.131813193,1.118951099,0.733554183,1.109827162,1.583307917,0.663182426,0.397492219,0.815121359,1.670103143,4.001213925,3.71696637,4.294765294,1.996767134,2.174427565,2.036555939,2.098044742,4.529294578,4.02606273,6.127412963,6.148918279,5.643972997,11.58916722,6.21089185,5.872376253,3.627448194,5.262855549,6.860411953,6.100813121,4.931219341,7.80847401,10.28206276,8.082907872,7.378757317,10.17612078,11.90301003,7.618235798,9.840910041,7.32640439,4.557918621,1.895024593,2.688747729,4.875912843,4.505144758,5.030735199,6.931280016
