Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.163291684,7.425384774,5.349546457,6.642894415,6.316714176,6.704991764,3.091205962,4.995666605,5.045456367,,,,,,,,,,,,,-3.187262156,2.601339428,5.908457077,4.737399892,2.14497207,4.072959083,4.410111052,2.316979311,0.164672497,-2.086085488,0.900259563,2.660856602,4.494466207,2.693976276,1.619172495,4.280040034,3.896151829,5.162913624,5.177635668,1.78997288,3.018050512,1.801518136,3.086980809,3.204200428,2.634303814,2.071825031,1.004289199,-2.925955647,3.089919462,3.146100491,1.760961588,2.329122506,2.870036075,0.659176864,1.001394414,3.039880225,2.777040554,1.888223585,-5.074357568,5.011800875,3.396202279
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.770859017,-1.959950623,1.546068553,4.104938653,5.711994216,4.546611478,2.314097169,2.6803065,1.907771631,3.956984595,3.080231294,3.614847612,4.08688011,5.840104148,5.019080341,6.586829719,6.424907701,3.934401006,-3.501903418,1.43607522,3.513825818,0.824954251,0.663326231,3.213462541,4.02675516,2.750003798,5.104181611,4.939312739,3.939550679,-3.392104438,6.378588914,4.048028787
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,1.601335727,-1.309417455,0.63907956,3.008456393,3.673595873,1.858632717,1.585478381,3.277596037,4.330794211,3.674625593,-0.915816668,-0.043733003,-0.125983395,1.269757676,0.480866449,0.471280021,2.261325239,3.02996917,1.662701284,3.958719719,1.575661967,-0.073217084,-0.032398477,2.70170921,2.749698985,4.07362845,3.916375818,2.807983632,-2.297374631,3.243397336,1.813108192,1.179253833,1.792144057,2.349881275,1.644627687,2.068689667,1.362799557,2.860445795,1.141982325,-2.37556328,4.221716577,2.05923242
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96610999,1.052290562,1.32511666,-7.965078807,8.646769717,
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.245271884,4.026685623,5.84014014,2.557220538,0.950272505,11.23624246,3.615999854,3.59201333,3.937983281,1.82896697,9.422686211,-1.019947794,-5.029248356,2.382149333,-12.91210105,3.832584005,10.44468638,7.701103603,8.418304687,7.986620757,6.525370366,-11.01430506,-5.017420525,4.103683239,4.009916203,5.377692323,6.460468528,7.345110454,9.923382897,3.333565474,7.804392186,11.16670773,6.588783827,5.030197977,8.933295869,6.802916596,7.391739268,4.180886627,-0.273631398,4.971621488,3.154034925,3.202799135,4.723245269,6.674254168,5.837045719,6.049990826,5.168230985,3.789392806,-1.118037236,5.851651022,6.223896785,6.155340019,3.308508247,1.792649471,2.1519425,1.753038749,1.357695373,3.990029478,0.743130031,-6.145246857,11.73743107,2.440403398
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-27.27,-5.57999999,10.3,18.17999999,16.95,10.65,-5.770000004,-4.099999987,16.94,19.3,7.059999999,3.81,7.760000001,2.310000003,8.719999998,-1.570000002,7.570000001,11.32597799,7.59132468,7.834145016,5.112761091,9.017113914,10.77020251,15.19154002,13.43067752,8.949961764,11.65742779,11.22259498,4.206334355,3.920251368,9.262786084,14.22452959,13.8837293,13.03680663,10.95395434,9.922556752,9.236779892,7.845951788,7.661651501,8.490093406,8.335733478,9.13363079,10.03803048,10.11362138,11.39459181,12.72095567,14.23086093,9.65067892,9.398725632,10.63587106,9.550832179,7.863736449,7.766150098,7.425763656,7.041328879,6.848762205,6.947200793,6.749773832,5.950500754,2.238638356,8.447478293,2.990804598
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,9.932555156,1.22699449,14.49035587,17.61308783,-3.109654273,11.57735969,4.598151785,12.54824864,9.539218771,10.37503184,9.456637662,4.236625012,5.939197536,4.327380858,8.252886367,12.91639744,7.314459154,10.90945365,2.394407462,-10.95769726,3.500498909,0.200822347,-3.900240441,-2.701261435,4.501223181,3.259348766,-0.348972914,1.136483966,2.948004943,-1.095908412,0.040925172,-0.244560611,-0.1924851,0.811206684,7.125744724,7.729327422,9.648840049,4.26390594,1.166859983,-0.265789464,-2.15401249,-2.730526474,-4.725866586,3.185038229,0.996065562,2.815578596,1.101429764,4.782665981,3.603321566,6.848049401,-5.370447241,7.620411763,10.76021313,9.371999942,7.194949428,7.17275964,7.410762426,4.843146059,6.518286735,1.737620429,6.999999995,6.741330002
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.183680811,3.041559051,3.742550321,3.547159695,2.026053715,4.614955619,-10.91206559,6.346323854,4.901479524,3.092068234,3.479707817,2.673843293,5.355680779,10.73426226,11.24505878,-5.495138397,13.73987152,22.00300492,6.035118773,-1.965291668,17.08268225,7.516202605,6.866830565,7.474572544,8.063161671,6.771663084,-2.146650215,-7.823631975,-1.819120512,-6.105697646,-3.808599373,-3.100003211,-7.932066574,1.876809226,2.894001377,4.21507215,4.527313766,4.725534848,4.511304221,3.832417795,4.324261192,4.477026829,5.453153691,7.048862823,2.228270206,3.809583273,4.327589013,2.847677889,2.579251775,2.899024724,3.379211288,4.625978719,4.995529159,5.719818144,5.666952991,4.535794236,3.541176549,3.95551424,3.475059979,0.259932916,3.649916886,3.540977863
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-10.85137608,21.20069751,5.213990134,-2.440223564,0.997348794,6.775485302,-0.985738661,4.332698464,9.328837439,-0.245056575,6.005018067,0.151135514,8.137275887,3.130585879,-4.981631005,-5.309002081,0.760793602,-5.345291528,0.430088262,2.194912924,2.350524075,-0.457677609,1.411703688,5.541074022,0.467850951,4.717209653,2.675642451,0.470381337,-1.266050636,-6.568310695,-8.421051499,-10.50000856,-13.46905054,-3.899996803,0.69999883,-1.023172642,-5.617046599,-1.624154045,-4.270140831,-6.910927317,-2.100173025,2.947765184,5.577822311,6.738373933,6.135151155,5.320979565,6.259477764,6.225894269,2.85506401,7.107976576,6.87467089,7.086898947,8.481956636,9.470288097,6.91616712,2.399398914,3.726947653,5.8211211,4.384528881,1.735422764,6.200154011,8.924447851
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.350726724,5.202308788,-4.029300398,3.816796268,3.676467736,1.358982462,2.116272057,7.631326239,7.548525195,6.358470187,7.753035853,8.617550845,8.231188946,7.885520811,7.731596834,0.916286751,-8.95342798,6.359747011,9.813224738,17.63660548,17.61972247,23.59769996,5.85396284,6.976131054,-1.185660854,-6.861526437,0.18937664,1.766263428,2.599876518,1.000003566,2.395367453,2.611948055,-0.979683209,-5.493075745,3.985324378,4.290481559,-0.624812152,3.73755277,-2.582199358,7.575980395,3.802601899,4.581870061,0.813264076,3.476631621,7.755758978,7.986238363,-6.613994804,6.306375956,11.63728886,9.931265431,2.205919363,9.947153143,-0.712434452,6.716679334,-3.550581765,-10.78323827,-4.382530946,-4.805351558,-0.086885958,-6.239319632,-2.200002606,1.547952897
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.089216984,5.411889613,3.286707554,6.166941324,3.60001139,5.236735862,4.134864166,5.933117999,6.102517309,6.207796961,5.960727946,7.669147544,6.722954969,5.745757189,2.323255281,4.728368735,4.158505453,8.469900838,5.379118988,4.087353676,2.276872745,0.948420787,1.573956038,3.350683739,3.107106196,5.824076137,5.368932148,4.064173245,3.41409611,4.281998331,2.001607597,4.044929438,5.385409939,5.814661908,5.202437593,2.055854712,3.430293678,0.56978409,-4.204015244,2.924861483,1.677898308,2.503980466,3.918271904,5.333022067,4.828761108,6.716868698,6.738194691,3.283446186,1.139648645,4.494658971,6.947891982,3.912635767,5.13399352,4.499030001,2.955901375,2.087382502,1.359360868,2.564324283,3.186855392,-7.252299075,11.01619327,7.495775781
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.864928957,6.38331701,4.821401883,4.110299989,2.279960777,1.867612167,1.637784181,2.687379404,-3.180256516,5.091236413,-5.395637149,8.530981788,3.006061307,-5.276782997,3.610206432,-1.291688926,4.030153668,1.282515793,1.924408712,10.84787862,2.332907102,2.324944861,2.103871636,1.919659807,2.83754787,2.646955476,0.800042349,3.964611189,3.240740728,3.77776675,4.143506695,3.168409869,4.466247315,2.106657589,1.147350761,3.320446562,3.815762877,3.642451138,1.760780239,-0.195556827,2.112195577,2.387678485
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,8.451562412,2.825030083,9.520749753,3.783270681,8.642086617,2.871455425,4.309063729,5.996854915,5.697949367,0.692171874,1.404146852,10.93764724,8.708311376,19.18264182,14.21163626,11.34652473,11.11842604,12.51728567,11.22264853,14.28486883,2.231654493,5.250891246,4.176259302,10.19707261,6.912457988,7.983750447,15.17068797,7.039011296,-1.503586724,1.83641915,3.924718213,1.083648484,0.632136727,0.69666684,0.936026508,4.280714827,4.55131481,3.706964583,7.636081689,-19.30282275,6.811176432,17.71418117
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.879276556,5.442391375,6.898923442,3.659048314,8.190527594,6.969319031,5.65012592,8.473304347,5.491799943,7.503134343,6.778505426,8.178045134,7.708915812,5.544899991,2.100071049,5.517564403,8.904474432,6.267686824,4.939123955,0.751895403,-2.261655507,-7.285568847,2.862992702,8.024107907,0.721601729,5.536250843,4.76453328,3.43214738,5.665975549,3.553063366,2.265654989,9.201103732,7.09719124,4.519028377,4.153953043,1.350459539,5.476165774,7.155308577,4.21481117,3.868718088,3.491169873,3.41687639,4.317179866,4.424599597,3.976666368,7.326695432,8.215131984,4.738174878,-0.873455943,5.36034348,4.40315924,4.88259241,2.494766112,3.542109878,3.652080968,4.204323252,4.157698963,2.615904404,2.417511818,-4.273354322,7.780797564,4.305015798
Caribbean small states,CSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.09906539,4.575715451,3.750746973,8.724125481,6.222621345,7.475956924,4.437914456,5.910418864,5.589676344,4.521800307,2.165601675,7.265107485,-0.612624697,-3.149701787,-1.189898157,1.203476975,3.825568431,5.753308768,5.147702875,2.460649424,0.964620977,1.010444637,-2.403708914,0.977433875,0.077853661,1.350352026,1.885930815,2.226075349,4.185998165,0.94674382,1.38146939,2.231750568,2.956372175,2.786085384,2.90573167,3.464306658,4.042778284,1.202213458,5.05007015,3.765540816,2.042887023,3.588075302,5.612006449,3.94242364,3.608366507,6.784940449,3.361217858,1.201884096,-3.536675444,1.283448665,1.053658855,3.187895454,1.463021867,2.137928647,0.264186286,-1.772659192,-0.535187037,1.275835929,0.826853047,-9.177423616,5.760881209,12.567807
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,8.583859012,4.826685843,3.434488536,0.984491816,9.476426069,5.427960459,8.709502862,6.595998563,1.088183302,-4.849442951,19.68833433,8.918234965,5.411470724,7.929716515,1.596674598,0.095303386,-2.402172538,3.705539909,0.680083233,-2.948564945,-10.69269711,-11.58060308,-14.87818069,0.71693031,2.457201172,7.838749659,2.783425042,0.159146052,6.188755304,5.914760174,3.185029904,1.424821261,3.792740223,5.77053807,11.20165642,12.06586311,7.262136966,4.116828042,1.451305431,2.390352297,2.802300836,3.014900289,2.747602563,1.047576632,4.438141959,0.513761468,1.809054399,2.248480393,-0.164839982,-10.94834097,1.254092864,
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.695753704,0.397065217,0.288186682,0.208461073,0.676425345,1.63593469,2.469963228,2.18804308,-0.531308242,0.082306609,0.612607618,-0.065889568,-0.81168656,-1.201361725,0.290948721,-0.873007584,-1.732225675,-2.16688148,-3.371799181,-18.43847185,4.232404629,
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.162625338,-0.357401373,-7.200482782,-2.715636823,1.169062695,1.229753683,1.279330593,2.654529322,2.833122427,3.239973614,3.184047307,4.267265672,3.915636377,-5.108135407,4.028664289,
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,20.26629219,16.36200095,7.777403361,9.905569382,5.753244702,2.516998441,6.021708985,5.582181702,8.757894383,4.882540773,3.703950289,7.065250813,8.646777844,7.947425532,7.403999507,0.739501202,9.399999016,0.700000488,5.899998701,8.362469305,1.248581576,2.64089464,6.110846746,4.997960422,5.965310315,3.952560541,3.722956499,2.623286123,5.026343926,4.853003838,4.713828666,5.098068453,3.646811991,-2.015262359,2.283544997,0.416712763,-3.447381424,-6.587482257,-1.776061912,3.418923188,6.573580202,5.733476139,5.647858201,5.529428549,-4.372474186,6.638926968,5.632148019
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.61494233,-0.50654237,0.061904269,2.909309433,6.500813529,4.265416645,-0.518331043,-0.356566596,1.384148943,4.001028635,3.042976563,1.569855328,3.583688459,4.814261001,6.60161753,6.766932681,5.570338859,2.686411951,-4.657331092,2.434902159,1.760359624,-0.785004299,-0.045903674,2.262102897,5.388380838,2.53728452,5.168724304,3.22008807,3.029878663,-5.502967961,3.552722062,2.460919243
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.132699738,4.300341334,4.777486892,0.890068741,-0.866738894,4.949258377,3.34721812,3.008492857,4.150363341,1.408828636,0.529240557,-0.394840775,1.57241017,2.82294781,2.327935262,2.287339221,1.402151627,3.707235659,3.896551692,5.255006083,5.108261522,1.923076559,-0.976849818,2.391892071,1.544146496,0.805822891,1.792160821,2.013932785,1.887261154,2.912502964,1.681468481,-0.197973835,-0.700116686,1.175088132,0.731707164,3.816441913,2.976455131,0.959879134,-5.693836336,4.179882499,3.925192705,0.418497594,0.437591303,2.209543431,1.491931528,2.229999868,2.680231114,0.981232606,1.056603898,-3.696788705,2.626987267,1.78520821
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.061543242,7.526108919,7.123432337,5.458091517,4.774416888,5.5451306,1.202022033,4.8,3
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,10.5357458,-18.35928549,13.38318227,10.829331,4.127683496,2.556318037,4.19664683,1.420933217,7.073356497,6.307561116,7.816623013,-0.191136506,5.417983566,1.347765,2.029420826,2.161414103,0.034481485,3.030862602,3.104202263,2.185627702,3.774226839,0.354079012,2.340219321,-0.06384473,-2.827998893,6.353137122,3.050690295,0.655862269,4.659455486,6.352972439,7.121057986,-1.169590643,0.6726344,-0.223550688,-1.059000243,-0.999940631,4.753786581,-2.731503063,2.763647982,-6.618994633,3.547584418,5.502483437,-16.60491154,6.891577388,5.938928276
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.378832476,5.666822173,0.637021234,9.269938215,4.555254814,2.740910109,5.530370008,5.553076576,6.509248385,1.596841805,3.004995574,3.929385341,4.092946092,-1.12239425,-1.456644936,5.924606187,1.87029103,2.22630854,3.869111483,-0.482986337,-0.666124156,3.684572968,2.596071919,4.166137923,4.003751815,4.904178355,0.254266315,-0.013601205,0.645187432,1.475244277,1.393633997,1.957006712,0.010687631,5.332462712,3.027587267,2.900099769,3.260890158,2.218158742,2.948022161,3.746862595,0.823152998,0.466345571,0.390058556,2.668219267,2.336641308,3.913007978,0.909238928,-0.512016745,-4.90654773,1.870991147,1.336777767,0.226499792,0.933340972,1.619393811,2.342591108,3.245956985,2.821736341,1.989537315,1.493486959,-1.994607569,4.855707586,3.819017747
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-2.31324875,17.04724093,6.502902634,6.764865116,-12.48183392,13.46334483,3.327542287,0.238860485,10.89144583,18.22668288,10.87146607,10.39416408,12.89576373,6.001902903,5.193253357,6.728122642,4.981783951,2.140684677,4.531399217,7.968738507,4.27986748,1.698708631,4.627946348,1.252895975,-2.122534976,3.521993199,10.11736736,2.155963331,4.400538815,-5.454312395,0.944138889,11.22093274,7.364513042,2.600354268,5.685430737,5.977825114,8.885269066,6.714477712,5.940049136,4.66176228,2.459516368,4.495103403,-1.345706185,2.570134279,9.428236947,9.174355406,7.415951715,3.209504262,0.946155168,8.33965106,3.133423003,2.717367897,4.875205093,7.05046369,6.927018772,6.659200263,4.666704677,6.982527585,5.05216802,-6.720239373,12.27199024,4.858324033
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.60544132,-19.68504183,34.31372878,5.839413008,6.206898211,-4.804970943,9.452962563,10.79623857,8.433280282,8.86265711,-11.33171917,27.42396948,3.813176296,7.494917705,5.045341613,8.386756484,5.258585986,9.214835701,7.477826551,0.790606972,2.999996088,6.400004115,5.400003025,5.599996529,3.699997255,0.400001003,-0.699997526,-1.000005491,4.400002161,0.80000058,-1.200000586,1.800002303,-2.100000758,-0.899996552,3.79999479,4.09999847,1.099999939,5.100003609,3.200001552,3.8,3,5.6,7.2,4.3,5.9,1.7,3.4,2.4,1.6,3.6,2.899999999,3.4,2.8,3.8,3.7,3.2,1.3,1.2,1,-5.1,3.4,3.1
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.4710971,-0.656921697,6.386508326,10.89684776,10.66883355,8.079933032,-1.421731108,1.687857251,11.42428398,13.42280054,6.771402027,4.913732422,8.26617197,3.840605148,6.843355368,2.840235063,7.572450865,9.255677174,7.105635521,7.555228693,5.605393522,6.440335297,7.739047165,9.948945542,7.902632319,7.140406411,9.14429832,9.736313044,5.715540184,5.164627853,8.007609444,11.1698164,11.29159639,10.93243752,9.874767547,9.063383798,7.344345852,2.89574337,6.382065499,7.635911394,6.984843601,8.059859433,8.942118149,9.122918228,9.977825845,11.07950984,12.48847315,8.619582925,7.984816292,9.923166965,8.651121666,7.575916354,7.29639352,6.984936284,6.689088104,6.586304074,6.705338384,6.525437059,5.782893628,1.299907571,7.548580476,3.411203883
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.396912914,3.433505937,4.704415163,8.053174668,5.475654419,4.047833071,5.449771379,6.50034899,6.527450555,8.626304122,5.948218516,6.906776933,7.374603792,6.711623764,2.427835265,7.184182891,4.096591215,1.255876311,4.022790992,3.431687514,4.015968315,-0.152016112,0.243539756,2.202202769,0.693110917,2.835932006,2.775886694,3.563469502,2.251891619,5.431890146,4.592025482,4.010483912,3.569190604,3.401872122,2.40120617,5.884521161,4.748723809,2.321487395,2.085378648,4.404004575,1.048583703,1.817550615,5.429226352,6.236612934,5.908362697,5.978904016,5.775111763,3.494605963,0.813852432,6.544931925,4.973464534,4.233540256,4.147136964,4.194048118,4.505664336,4.542804959,4.574005742,3.820511586,2.390262687,-4.141302431,6.9011687,5.503577122
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.776354902,5.491883172,7.805144099,10.55687019,6.993065567,8.677275027,7.698322893,9.541184778,11.50286813,5.388789643,5.316407411,7.214812552,7.661153386,0.877383743,3.706161847,4.257017261,5.423286559,5.797621575,5.915307281,3.787067496,4.674081155,4.153196423,4.427562693,6.160541053,5.701139697,4.923874823,6.255679286,7.601235009,5.151642011,5.070271025,4.852766097,4.236505782,4.201279065,5.237603927,5.669211277,5.62008265,4.055149651,0.448469523,3.732880337,5.390822381,3.302723684,4.378792516,4.948878154,5.868078032,5.900077667,6.453843703,7.468614906,4.386753402,2.559953874,7.609693151,5.465582296,5.18015001,5.242633002,4.758307435,4.715117979,4.670281015,5.052037227,4.75995563,3.961600412,-0.118957465,6.102739833,2.846120339
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.457004154,-4.910092351,-10.66783556,-5.931683691,-11.16687211,-1.85880666,-0.112128718,2.858625086,-1.562939281,2.356145401,8.423437394,2.649334513,5.488503299,6.940253241,8.289193152,7.35840076,8.185728853,7.802109857,4.2329535,-5.726332377,5.641035075,6.28626683,3.975307818,4.046446398,2.050056132,0.912006381,1.577459056,3.926630453,3.163410295,2.242776877,-1.206385367,7.432165751,0.75325374
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.682866392,4.74005085,6.022344041,2.160637684,-0.535069125,4.691618616,2.847291053,3.229815452,3.763930802,1.33730778,0.475847778,0.9499907,1.973185919,2.646038105,2.803822237,2.756631021,3.087190301,4.248947359,3.534063502,2.333087801,0.433270171,-0.51732754,-0.732164715,1.233601298,2.138686624,1.694608693,3.02190641,2.591693916,2.87066319,4.327044618,2.197640435,1.581492032,1.792078001,3.178786135,2.661709168,3.831483942,3.643240033,1.026671941,-4.442925021,2.686112442,2.331043262,0.352401211,0.849870427,1.925393287,2.081084707,1.937792206,2.873557154,2.174963089,1.798952171,-5.599474553,5.974170419,3.13168211
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.124414879,4.919146942,2.106368247,7.407245362,3.275082488,-0.339525639,4.621073941,1.909438399,4.66923798,6.87192933,6.292606196,5.017640704,13.95068213,11.20850963,10.972154,7.397187619,1.604842112,5.706824945,3.734048401,3.708682969,5.61286412,0.614845354,-0.336868771,2.625273268,3.935001412,3.464782516,-0.259098708,5.89046729,1.005777946,3.679914053,4.291342398,2.114310675,1.973218079,4.258250468,2.252548774,1.731747514,4.327864764,3.266529404,-4.739385791,1.091801564,4.0156299,4.096776659,2.722877337,8.211020917,5.291308267,4.403526434,2.190063972,6.3571306,0.566491592,3.525298669,7.868140919,5.641962067,4.946511267,3.788868549,0.098872608,-1.226383985,2.368386526,1.289291933,0.012105103,-7.787607091,4.235251242,2.947668633
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.161114143,3.875616724,10.51809262,11.50757747,4.914042292,5.046403713,0.805264127,-1.60679235,5.279517514,5.598515038,4.057346327,3.055680625,3.506830162,1.558938572,8.939147159,13.27968944,9.003044267,8.628767645,4.547689628,10.01132904,7.348553896,9.907171134,5.09440684,9.745762712,5.791505791,4.744525547,3.832752613,5.461320496,4.920868604,5.667029157,1.125404593,4.472859189,2.900790794,3.973172185,4.64245877,4.98873057,5.49235474,5.575497461,6.053438783,6.370003834,3.535251969,2.390204028,3.193454737,4.092071611,4.471744472,6.843838194,7.087827427,7.156283566,4.6735998,5.147234858,1.764571949,2.226199799,2.185466054,2.91591188,4.372019078,4.346643456,4.181221,5.331108619,5.552093072,3.550164838,3.290646012,6.587845609
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.77288978,4.891276261,6.151606992,3.213727854,-0.772401799,5.0270268,3.085782746,3.123684684,3.873454093,2.159348083,0.523958623,0.712752717,1.390147965,2.378740761,2.312886159,2.507514419,2.53357015,4.305918545,4.099593257,3.603853546,2.677377759,1.417683408,-0.661437254,2.460201324,2.420352968,1.690439339,2.707822889,3.036356781,2.964926832,3.86516269,2.195762233,0.940351557,0.682210014,2.293932492,1.68149173,3.230855438,3.001646893,0.416671775,-4.521139429,2.180678788,1.714228927,-0.84183248,-0.219682352,1.402605434,2.049568505,1.864024308,2.617793484,1.783348682,1.583982869,-6.132405795,5.386671511,3.480419029
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4547625,21.22141119,2.858379059,9.258838563,7.908684578,1.772583091,0.013480096,-3.141985903,8.755435528,3.005429192,-2.655515925,1.451735566,2.574449551,-0.969217111,1.426822211,-9.783030018,3.876501528,2.194190349,8.679800101,,,,,,,,,,,
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.83867419,9.953438103,9.596498874,5.308510246,6.253134899,7.24606031,4.340338417,6.597020138,8.907015555,4.289182957,4.649473687,8.14974581,7.788465358,5.618785717,0.542203214,3.303791572,2.838574334,1.463003236,0.041546515,2.208728107,-0.132468452,1.246461606,1.77011574,1.784687507,2.321435946,3.253321706,5.547122619,5.094324204,4.827030271,3.781393555,2.546000585,0.929215316,-1.031491729,2.383195326,2.757494046,2.660561604,3.702494627,4.393100735,4.490553378,5.245943824,3.933002765,2.730948329,2.981936316,3.122733517,3.652084192,4.102685741,3.604738462,0.887067046,-3.763107042,0.162919518,-0.814384777,-2.958922132,-1.403341868,1.395775367,3.838518877,3.037774142,2.975760729,2.284469419,1.983966223,-11.32543832,5.519594973,5.451739623
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.943014491,13.05001474,4.33982551,-0.425025157,10.08763444,6.003674251,6.77136793,7.600265185,6.804007771,9.526426972,9.76558337,7.57914052,-5.132000958,-14.62905503,2.444265118,7.263084581,3.228200494,1.458428636,3.011366587,1.853020046,3.155564814,5.792044675,3.78420085,3.739706682,-0.551001258,8.013462924,-1.287411341
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.916013857,8.235005719,-2.848021452,-11.14435298,9.661612361,13.85933039,0.503674879,-0.36104418,2.726451783,-7.1374797,-8.672480148,13.14283398,3.189964582,6.127511414,12.42617378,3.133906851,-3.458139134,5.162145821,6.07321748,8.301306321,1.514725706,-2.161359722,13.57260314,11.81876595,10.83472707,11.456167,10.78852169,8.802553198,12.55053835,11.17829623,8.647811633,10.58227005,10.25749296,10.39246302,9.433482658,9.564189643,6.816147797,8.364085699,6.059530886,5.641530717,5.31709603
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.634543908,4.759787958,6.009026566,3.095738654,-0.661867259,4.892129399,2.874604086,3.050242602,3.872131419,2.075237087,0.512053551,0.812536393,1.44884034,2.496334132,2.352896606,2.585841184,2.520364576,4.16246651,3.918136278,3.382578365,1.858888433,1.160112532,-0.57368346,2.652355729,2.663070737,1.881582377,2.653601609,3.011095852,2.9491482,3.900841643,2.176063718,1.111048402,0.90836853,2.592787413,1.925002792,3.493906803,3.155581086,0.640739252,-4.348350839,2.225063689,1.893524586,-0.699940695,-0.083835083,1.597496352,2.307068815,1.977188018,2.838503119,2.065957679,1.806879835,-5.672343724,5.468607465,3.540267195
